高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/FileUtils.java,356,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,342,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,341,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,83,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/FileUtils.java,552,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,135,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/cache/license/LicenseManager.java,72,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/ZipUtils.java,149,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/SysFileServiceImpl.java,556,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,316,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/ShellUtils.java,63,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/ZipUtils.java,40,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/FileUtils.java,529,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/FileUtils.java,178,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/initialize/KAppInitialize.java,118,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/manager/FileManager.java,150,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/initialize/KAppInitialize.java,145,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,179,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/initialize/KAppInitialize.java,130,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/DevApplicationServiceImpl.java,848,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,362,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/DevApplicationServiceImpl.java,1017,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/DevApplicationServiceImpl.java,1180,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/initialize/KAppInitialize.java,59,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/DevApplicationServiceImpl.java,825,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/DevApplicationServiceImpl.java,833,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/SysFileServiceImpl.java,525,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/initialize/KAppInitialize.java,121,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/web/SysFileController.java,189,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,324,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/FileTypeChecker.java,44,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/LicenseServiceImpl.java,101,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/initialize/KFaasInitialize.java,126,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/SysFileServiceImpl.java,816,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/context/NonStaticResourceHttpRequestHandler.java,53,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/DevApplicationServiceImpl.java,1167,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-sys/src/main/java/com/kingsware/kdev/sys/service/impl/SysFileServiceImpl.java,356,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/ZipUtils.java,35,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/config/UiConfig.java,357,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/FileUtils.java,530,已修复（2026-05-21）,仅JAVA精简检测规则命中
高危,路径遍历,k-cgm/k-dev-cli-api/k-dev-core/src/main/java/com/kingsware/kdev/core/util/FileUtils.java,311,已修复（2026-05-21）,仅JAVA精简检测规则命中
